,Datum,Weizenbrot,Mischbrot,Vollkornbrot,Stangenbrote,Spezialbrot,Brötchen,Süsse_Brötchen,Herzhafte_Brötchen,KonditoreiBlech,Stückgebäck,Blechkuchen,Weihnachtsartikel,Gesamt,Wochentag,Jahr,Monat,Wochenende
16,2015-01-17,114.68917879850001,68.50743112902501,104.95511697221501,75.9638669407985,20.233923036607198,631.7816511988331,139.55386807357002,100.238339462733,121.01077620449,220.95541614879397,61.09305219828261,0.0,1016.1311680759788,5,2015,1,Wochenende
17,2015-01-18,0.0,44.4156645486255,114.202368180677,62.7243437280787,30.8787442397762,1173.1909650605498,320.426037246583,159.6615221133,310.809776341673,332.715233992479,192.428412401582,0.0,1425.4120857577072,6,2015,1,Wochenende
18,2015-01-19,112.097080685454,80.8540832888606,145.279620257026,56.7431988914266,0.0,300.210937264848,83.6851111627898,92.725835986024,93.0371677757914,254.801025865204,100.023045940757,0.0,695.1849203876152,0,2015,1,Wochentag
19,2015-01-20,107.178343802645,69.2399290232198,114.36480340192,59.0406406287971,18.8742087020413,245.279544649958,69.54210717377241,102.266417542875,101.53188857559601,222.740576190813,66.12330886498839,0.0,613.9774702085812,1,2015,1,Wochentag
20,2015-01-21,116.08125146866001,62.42204811912949,124.07250667263901,48.0237002446051,0.0,315.266696583416,63.229774405606,78.796340433701,109.72985201653499,249.520341402966,114.90921401052401,0.0,665.8662030884495,2,2015,1,Wochentag
21,2015-01-22,132.852933576586,78.46906683140399,122.67378204056601,86.980596891366,31.5372930281594,365.45991305763704,75.0843959618497,95.4193921087833,132.87024880016472,398.02050398709,86.8755067685952,0.0,817.9735854257185,3,2015,1,Wochentag
22,2015-01-23,108.938622794375,72.5605907691171,139.83094915060602,102.09083866210399,25.7429549705916,329.964980010921,70.74752157078309,115.92975295959101,140.7089183637894,347.904897036177,107.781219893261,0.0,779.1289363577147,4,2015,1,Wochentag
23,2015-01-24,117.182262185656,70.4644251063247,133.037953872718,82.8023684666545,31.0622980365452,675.121768351138,166.125181232368,79.3552750507521,132.8656451537,317.538403314134,73.53135593279059,0.0,1109.6710760190365,5,2015,1,Wochenende
24,2015-01-25,0.0,77.9838529020289,80.2188204957196,57.3738266431951,30.3954527327727,1150.1265798276402,304.200092940957,165.125226830354,362.672718810361,270.081516350411,223.335886069792,0.0,1396.0985326013565,6,2015,1,Wochenende
25,2015-01-26,118.79469658619699,48.083368478050794,116.39156642571999,80.24495299980691,5.16213416827807,297.887258137498,64.5086087313021,83.20532797750641,103.68156418410801,227.421874828951,109.291389775219,0.0,666.5639767955507,0,2015,1,Wochentag
26,2015-01-27,111.450995652553,68.1626469265146,109.294670296866,66.7296385309724,32.3116321082152,293.028894215175,65.776329311168,87.10527980101101,96.0722514569197,269.168110264922,121.333223843963,0.0,680.9784777302962,1,2015,1,Wochentag
27,2015-01-28,77.6267690152773,70.8633988357047,132.091302279652,73.7979234904403,6.747667000022429,325.363591213031,69.498613633449,63.143161946590205,101.846871747472,270.376052901883,112.002441617997,0.0,686.4906518341277,2,2015,1,Wochentag
28,2015-01-29,132.77026446292,56.3462832516351,140.233896228352,61.901052398392494,23.7897165576275,349.387402797901,94.1547028328425,75.70174043348258,174.5467721998467,389.05025893155295,90.38244502050829,0.0,764.4286156968282,3,2015,1,Wochentag
29,2015-01-30,111.656551656298,107.40095535538401,155.41362802369102,85.38935897826259,34.6716013326755,360.191233091653,95.90345273679459,107.59280368748699,66.7881114135262,277.09620701321603,137.958450957297,0.0,854.723328437964,4,2015,1,Wochentag
30,2015-01-31,115.30969378815,38.3380163149033,124.96083328978202,85.5476675822707,22.475494639651103,742.6941227036999,174.820043930335,86.4897429626309,110.281371766245,321.82372438436903,102.38338262268299,0.0,1129.325828318457,5,2015,1,Wochenende
31,2015-02-01,0.0,40.8315843193744,106.10852517234899,0.0,25.306986386596602,1072.2716921221902,290.847055620842,145.615808452957,377.350338438189,315.97896605799,217.293680912787,0.0,1244.51878800051,6,2015,2,Wochenende
32,2015-02-02,134.514912433332,86.5036167232083,174.484673523391,55.1881875332542,34.1628071419337,336.145183499454,62.4652230894932,85.44760107443508,171.32652183092569,345.74714267435206,78.6404663148172,0.0,820.9993808545732,0,2015,2,Wochentag
33,2015-02-03,100.045095378734,78.8921936306,146.556046989853,43.987945152042705,14.1013158104541,364.101893383814,67.6934130009839,83.8940756029018,192.19295974987818,386.592593561932,74.758724989185,0.0,747.6844903454978,1,2015,2,Wochentag
34,2015-02-04,125.527021433813,66.39280639383229,133.356033435695,58.5398595352044,0.0,394.69494067681296,85.34410434083141,72.49514654001409,189.4093750444976,389.579687941364,69.9659207183039,0.0,778.5106614753577,2,2015,2,Wochentag
35,2015-02-05,154.808293134237,123.121193878413,203.298187323253,75.8475419508042,23.830119271684698,411.899256413991,75.4485174895911,96.0233841956784,154.6081257413431,519.5225582699591,68.906516666643,0.0,992.8045919723829,3,2015,2,Wochentag
36,2015-02-06,120.366321908792,76.0806984139939,150.584046348974,93.13540524113701,22.0664247070603,342.133608844853,85.2018421750678,98.42249877157741,161.60742102959802,490.207265692286,96.3075836621426,0.0,804.3665054648102,4,2015,2,Wochentag
37,2015-02-07,106.208316242195,65.3604127130875,99.1345491164918,67.9293306026529,21.5965111864755,728.837741054771,177.396198666123,92.7703648315657,120.34947840530701,350.449255486475,77.83915689331309,0.0,1089.0668609156737,5,2015,2,Wochenende
38,2015-02-08,70.5939395987327,72.7822283161911,95.33780654060119,37.3154043271781,12.7188524796629,1156.49499458653,337.575409438422,156.164835005872,602.524967138369,504.78005207479896,173.056015281222,0.0,1445.2432258488961,6,2015,2,Wochenende
39,2015-02-09,152.282096252752,94.64096522674879,155.100959108002,75.07015946527329,4.286446412758081,336.797128583465,102.224919045478,112.160408657937,193.07590096430022,355.448717279381,73.7479803127323,0.0,818.1777550489992,0,2015,2,Wochentag
40,2015-02-10,111.879389627013,88.2972270566235,107.404856077519,63.6481646187737,32.9098860877916,374.74712069951795,64.64829847086571,95.23576703523051,131.7973033345115,405.83510836613505,45.146957279538,0.0,778.8866441672387,1,2015,2,Wochentag
41,2015-02-11,115.096517826252,39.518642926507894,128.967999560634,55.1760739259919,15.604916279991699,345.869750344734,76.3687218048213,115.57329073013099,92.1432163836088,326.816628304253,92.1084072560542,0.0,700.2339008641115,2,2015,2,Wochentag
42,2015-02-12,144.905215590973,113.40495885552001,176.53010251773898,74.2546253737249,34.898828395457805,434.29199342250297,96.0421635218513,88.11151137468609,79.7556870425116,518.588727020373,78.0273644535263,0.0,978.2857241559176,3,2015,2,Wochentag
43,2015-02-13,141.42682189557,63.43289999762649,144.914026398999,80.6163668082686,4.55997347928306,393.959989871641,76.06114745557659,111.14739012347601,112.91626985806101,462.11041797624,95.63524337121001,0.0,828.9100784513882,4,2015,2,Wochentag
44,2015-02-14,131.343694126968,74.5906568559946,150.313755189052,74.0234422042921,19.341035832806302,760.025926379574,198.67844335433,85.09367629974301,112.621007438342,390.568565618866,63.4668646232681,0.0,1209.638510588687,5,2015,2,Wochenende
45,2015-02-15,79.5051484078148,39.8245380415855,103.856272506024,49.7243407152894,24.0214993788974,1242.68531036913,304.859056026689,133.707874172222,529.00259090231,451.986337949602,173.588460242209,0.0,1539.6171094187412,6,2015,2,Wochenende
46,2015-02-16,139.252709068821,109.09343957038999,169.163853395366,58.94015838970961,21.303982534262897,386.931835520737,69.621368503117,70.5268221381471,172.0136585249982,425.954871682742,63.364701679489,0.0,884.6859784792865,0,2015,2,Wochentag
47,2015-02-17,115.019349243798,83.63821909330109,151.202137066059,61.2971379524971,27.2395052286422,376.189974201819,74.7507234302812,119.00347729774401,187.86814517425688,331.700733714871,71.2072069146125,0.0,814.5863227861164,1,2015,2,Wochentag
48,2015-02-18,90.79078578334651,58.255963843020105,140.782484797554,46.8661746857401,9.96457440184158,356.619114433941,86.5012093578634,79.5284725766561,82.303742826971,393.799272070094,53.755866795306,0.0,703.2790979454433,2,2015,2,Wochentag
49,2015-02-19,139.186556245632,106.525197484376,184.698006160729,76.40004333301141,18.745718193169502,451.003621660053,75.9699643397576,104.985004611111,218.7506686507557,506.071017030268,73.29024965509521,0.0,976.5591430769709,3,2015,2,Wochentag
50,2015-02-20,110.311647285707,74.61736770274192,159.333098797486,101.73261496864201,13.0383619554673,362.980788200355,79.8180459976913,122.231109517486,80.5911517627474,457.00350615503095,70.3684739878224,0.0,822.0138789103992,4,2015,2,Wochentag
51,2015-02-21,109.81270592122699,88.2554889696384,143.092189068552,72.8963115496814,20.359794991774198,781.641724516889,179.18402690238602,117.186151802693,128.302092986497,272.98347685739,68.8816287269311,0.0,1216.058215017762,5,2015,2,Wochenende
52,2015-02-22,84.6857665906754,111.215510514158,100.318755474333,52.235887787754294,26.3183343363382,1260.32387409166,331.941265258885,168.6301641024,541.391303402303,449.91723454416297,153.815717283406,0.0,1635.098128794919,6,2015,2,Wochenende
53,2015-02-23,116.535049917024,57.2321692423046,143.14139735194598,69.4595375720506,17.143787621629997,303.22118689691104,74.04687193395759,105.369552666122,109.3796878309179,247.676141025247,50.7148804878334,0.0,706.7331286018662,0,2015,2,Wochentag
54,2015-02-24,112.73034999875401,78.63172069427341,99.5290782629838,57.8514583744195,21.3471546877744,307.890533259984,83.99229295385341,110.662302375371,125.6466544439026,230.109958244359,71.90878487585509,0.0,677.980295278189,1,2015,2,Wochentag
55,2015-02-25,116.645954288692,67.6373943853256,149.301576397139,75.1213791702985,9.95176454994304,344.85974571323095,64.9533304799456,113.45847611589701,167.89621585946531,225.317028414497,215.621175716099,0.0,763.5178145046291,2,2015,2,Wochentag
56,2015-02-26,141.95296846005502,71.8380121438843,173.200162461601,82.3966655885192,33.7691730508373,442.030361825642,69.3727618933268,105.4859439476,161.4403248347985,333.896872767704,123.41545999478599,0.0,945.1873435305388,3,2015,2,Wochentag
57,2015-02-27,106.13323984080401,40.5329727393509,142.16599780949198,82.429730050448,9.46487444295877,348.390304998535,60.10162328694899,73.162951195212,142.4099874198232,279.92128757203,190.765716420257,0.0,729.1171198815887,4,2015,2,Wochentag
58,2015-02-28,100.922130910951,69.1809298085345,135.257811890916,86.9535075184758,6.839770888735321,703.0615638951281,190.400017343822,108.702832773652,139.1692802433468,246.889440589,76.9309555764262,0.0,1102.2157149127406,5,2015,2,Wochenende
59,2015-03-01,0.0,63.865422224167396,109.55584918612499,0.0,38.8974827566749,1195.2109087082301,311.469643908396,152.996586015625,308.529640254123,274.62979676057097,230.23196749809102,0.0,1407.5296628751973,6,2015,3,Wochenende
60,2015-03-02,119.34600017978998,66.1925219050501,143.115204097093,61.9991732298482,40.2599453586695,316.277311781721,67.0281413190518,96.9065502632445,151.07409731757667,231.08255674797002,83.8717001743718,0.0,747.1901565521719,0,2015,3,Wochentag
61,2015-03-03,109.427427871126,52.8756469340015,129.47188713456302,73.98654684256259,38.9198620579482,320.693106725848,50.1551750031938,99.6953857186174,154.54928329205472,256.37386822823396,107.271490006944,0.0,725.3744775660493,1,2015,3,Wochentag
62,2015-03-04,111.630285957476,58.2265634266218,128.953067584965,75.47126836153771,22.179164150780398,282.162999170962,66.0689307865546,82.4358945273678,140.9434042390834,219.37305162849898,84.6681072374396,0.0,678.6233486523429,2,2015,3,Wochentag
63,2015-03-05,125.145435430243,95.18489883999399,167.128403707792,78.9936035201298,8.9079577669638,370.677046493308,94.6364676228277,108.89365919662599,139.08084073259408,384.4701812264,139.779730338271,0.0,846.0373457584305,3,2015,3,Wochentag
64,2015-03-06,106.79967727183701,46.766049247849,111.972516822332,80.96375747900471,23.4003509995155,326.503027757416,91.0936804585922,105.90378062593099,160.2191863737143,254.178565870159,100.10098781622101,0.0,696.4053795779542,4,2015,3,Wochentag
65,2015-03-07,109.16755744108299,54.0685397961549,79.6685617050528,123.389716131021,14.700762215227899,617.5531674891299,185.64869472650398,99.4628992738123,96.29332430118451,243.526049007561,86.64053219076929,0.0,998.5483047776695,5,2015,3,Wochenende
66,2015-03-08,0.0,72.64441995622241,115.69538105196101,0.0,37.36396707257,1225.23048746078,331.155957026555,201.18925813479999,236.41906753573102,289.647017259635,233.439657859064,0.0,1450.9342555415335,6,2015,3,Wochenende
67,2015-03-09,108.613313136682,87.0589697861866,127.670299110481,59.8638801450533,18.244203085995398,301.170656285525,84.747817867935,65.0806578668158,109.01434613006901,220.273653854529,82.81126534480359,0.0,702.6213215499233,0,2015,3,Wochentag
68,2015-03-10,113.583840904332,53.5787875271548,104.335923565187,43.330902827147796,15.7663197346579,288.752935436735,74.3075443152307,101.985468481541,148.1843629690055,231.112627395222,122.71107544620399,0.0,619.3487099952144,1,2015,3,Wochentag
69,2015-03-11,120.053095270048,66.8084745010693,130.69323381076902,69.0068894638733,0.8119183797445649,291.788683886272,80.3853455230813,91.25154938928878,152.436545078553,217.26976933776,97.6548102931947,0.0,679.1622953117762,2,2015,3,Wochentag
70,2015-03-12,143.79523470854,108.787787300089,196.61791976666998,79.4556904266537,18.4462715883627,392.909558132151,72.13052637638991,105.536458689664,137.6324955071856,249.015232702184,148.142703231795,0.0,940.0124619224664,3,2015,3,Wochentag
71,2015-03-13,95.62955701707459,61.1304879065509,137.06721128215298,85.5394050484953,24.453307666310803,370.014213390862,61.9899134342755,94.433956073068,209.4984686575775,181.77891005197102,132.219512054483,0.0,773.8341823114466,4,2015,3,Wochentag
72,2015-03-14,118.641368401338,70.9762787870594,115.266725386308,101.131507788989,39.891874556093704,653.331404993206,137.32542978278602,58.870093403915995,147.44559713299992,224.88407917363202,93.32403440548549,0.0,1099.2391599129942,5,2015,3,Wochenende
73,2015-03-15,0.0,55.7459890875255,112.676566352558,71.3556350768584,27.532419385487,1205.13684340416,324.054920925693,174.21511660125702,361.07998888856696,293.60720970839196,233.10158226036097,0.0,1472.4474533065888,6,2015,3,Wochenende
74,2015-03-16,137.9014244025,78.5915002340566,142.781917595343,110.469189960886,15.4108220835198,351.137305109674,65.0209489383047,88.8749136448739,115.048597316284,317.656657584249,99.5641747970142,0.0,836.2921593859794,0,2015,3,Wochentag
75,2015-03-17,115.199990009394,66.3174509686363,136.718152266829,69.86810038361921,27.988702322374703,376.459719368276,72.7639170671828,91.20609196234159,156.1322831887183,309.548999457724,87.8649947760775,0.0,792.5521153191293,1,2015,3,Wochentag
76,2015-03-18,118.69457337906,54.270756015133294,159.214633520127,88.0848452093841,9.725241159460161,382.868117012723,81.0679132096359,89.86588561139651,121.69100709462,308.672630643708,107.38957044183,0.0,812.8581662958875,2,2015,3,Wochentag
77,2015-03-19,113.562954995205,99.4721546220376,192.744199721717,117.016278812533,29.7697698257945,452.232774691568,97.658771059722,112.69999753180099,111.25333111056179,439.131313545813,115.325632887312,0.0,1004.798132668855,3,2015,3,Wochentag
78,2015-03-20,98.44776973487009,76.6035079881713,148.974599573179,112.779763678631,27.1577505267606,368.583944131959,68.799753806036,118.723599674899,128.51081001276242,459.154480479039,135.384504028052,0.0,832.547335633571,4,2015,3,Wochentag
79,2015-03-21,106.963551421561,85.5775754052147,112.75667541521601,151.044198127679,22.0908602251264,780.298639056416,153.912726817008,135.709988749622,77.49568603401642,330.15824151339,123.62822579398599,0.0,1258.7314996512132,5,2015,3,Wochenende
80,2015-03-22,0.0,31.9947217802162,109.24263793023898,61.5185549913192,28.571460574969898,1283.9079537559,344.968443978596,150.163976451262,308.442915470349,392.09182649455596,340.078626514255,0.0,1515.2353290326444,6,2015,3,Wochenende
81,2015-03-23,120.82104131026699,82.7191011339946,146.872721330434,76.6478348017925,14.466388729774598,346.473733007595,75.40491372801999,120.96138483848499,126.63332258610701,265.776582324427,111.173198602211,0.0,788.0008203138577,0,2015,3,Wochentag
82,2015-03-24,107.660627368132,93.2166714224239,103.99139094701,93.3991213127548,22.806033576384696,339.485915495913,54.648417670628795,84.077381824046,84.1720303071372,313.94179540334,140.451191538476,0.0,760.5597601226184,1,2015,3,Wochentag
83,2015-03-25,105.824615453936,78.903873453659,108.45230337402398,88.70384794177428,26.3017179341751,345.953321675818,65.8308136994362,120.81360875172,118.822065771544,308.00138893563,129.43298015545602,0.0,754.1396798333865,2,2015,3,Wochentag
84,2015-03-26,138.03317642930298,106.490810305119,185.183531020836,134.95743511199498,33.5781069771146,448.62732355917,84.8314944740362,121.79948593549801,175.3730357017375,483.46858909121596,161.878287669135,0.0,1046.8703834035375,3,2015,3,Wochentag
85,2015-03-27,104.76969130562,64.8733417287942,135.79668803474502,144.585446756562,36.439026549300706,403.712621057235,71.6616901089666,108.96110141334,119.6921919739467,310.527027350263,124.09836794563999,0.0,890.176815432257,4,2015,3,Wochentag
86,2015-03-28,98.6740750982308,50.345826013643,117.31112776037399,151.648918409527,30.375721847852002,833.234346429062,180.649461700522,113.022782432011,85.11802356201801,489.99820877963305,118.888785214233,0.0,1281.5900155586887,5,2015,3,Wochenende
87,2015-03-29,0.0,49.971552800076,67.0868215265279,60.8504460486279,37.309404796814604,1264.6837593909402,312.678016019271,125.576340962231,259.383273227702,428.628336213096,224.238513211535,0.0,1479.9019845629866,6,2015,3,Wochenende
88,2015-03-30,116.821718208563,98.70935365856441,172.499041337576,104.198821075686,15.3516379706093,378.61096610754305,97.5345250088137,90.5965455064667,198.83966960066002,289.276882390533,127.46808025181801,0.0,886.1915383585417,0,2015,3,Wochentag
89,2015-03-31,98.5457794707514,109.161032760237,137.719839566638,91.5144662540992,1.73423602550796,421.97876586558095,69.3479597455323,78.4555745221739,105.4938737117901,350.917266204153,170.616305679465,0.0,860.6541199428145,1,2015,3,Wochentag
90,2015-04-01,116.36691081747,53.7516045016012,110.285953984475,162.428379582011,11.4355866558064,477.624686113729,87.9623699891962,69.80420008552771,140.3915287727642,359.00970945958704,144.695743422383,0.0,931.8931216550926,2,2015,4,Wochentag
91,2015-04-02,175.744414090265,173.54036206361198,200.50070231466898,163.388357674084,61.0846232641671,730.8464503736591,140.446241294174,142.229556898218,176.34896346328298,660.3093210649,190.184568096291,0.0,1505.1049097804562,3,2015,4,Wochentag
92,2015-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2015,4,Wochentag
93,2015-04-04,130.362518834789,96.55977975504591,155.301295602023,225.65602340895,44.7210454892204,938.817718049853,171.83944579901,85.08566909670259,81.9823086015669,500.23193073079,117.243870544179,0.0,1591.4183811398814,5,2015,4,Wochenende
94,2015-04-05,0.0,12.0832886949381,93.38195837276791,74.2589844144846,44.194809535955706,1160.14336381447,237.551168119371,99.5246437936326,239.796371549229,366.27998772011904,212.372947386054,0.0,1384.0624048326163,6,2015,4,Wochenende
95,2015-04-06,0.0,29.4658100058183,88.0576632635267,49.057530191813605,29.262972101795,997.7135256974041,224.222268407469,98.1587768502651,241.27227095233798,200.83910242251,176.057945403762,0.0,1193.5575012603576,0,2015,4,Wochentag
96,2015-04-07,94.6820835270157,81.4045354814482,116.148869577024,73.0208652073332,20.3932655075854,341.065537107312,104.80062311649901,88.98080349406379,137.98576597010037,177.148391834161,95.7229024390727,0.0,726.7151564077185,1,2015,4,Wochentag
97,2015-04-08,111.83361125463301,83.3992719000056,129.712609882033,75.7182798850468,6.75573146549649,337.297285119921,75.5986008408324,116.22453196032801,204.93502170586788,190.042982024977,176.56487502618802,0.0,744.7167895071359,2,2015,4,Wochentag
98,2015-04-09,147.833316593424,87.71019513772829,144.201165003953,83.4190486470532,10.104457869208801,380.784937578396,68.9550002700075,112.088293244943,153.7673523033141,221.089591342126,215.23316513630797,0.0,854.0531208297633,3,2015,4,Wochentag
99,2015-04-10,112.338980547887,62.8891588947885,125.062828882936,72.9122257708922,-9.926631296953198,396.39756232907206,71.1818546037395,103.438965581317,158.3397521724715,193.348882516893,174.99231851907902,0.0,759.6741251286226,4,2015,4,Wochentag
100,2015-04-11,119.570820612239,39.387282978609704,115.320212123925,62.6467262917154,16.5262746253619,629.353044547922,148.765524311808,92.2420527697025,118.06042471191711,199.812331982043,177.480918566501,0.0,982.804361179773,5,2015,4,Wochenende
101,2015-04-12,0.0,49.435121467674,105.558261526173,0.0,25.5809061143463,894.415267713493,251.77386523926202,136.098406679418,352.09589804698896,199.19228638619998,245.08705748062698,0.0,1074.9895568216864,6,2015,4,Wochenende
102,2015-04-13,93.7861324193817,88.50182297958591,126.07337348407302,46.2572156454724,30.7298907389646,330.676578787247,84.28058707948651,54.3023108381036,92.14592365576999,226.32181146424801,102.33793163433799,0.0,716.0250140547246,0,2015,4,Wochentag
103,2015-04-14,131.858834605607,74.9036440299146,129.364662233274,77.78047960005901,9.750536146264052,329.318941224533,70.4636559099079,101.51724134236,106.624571541059,197.466072598742,163.380930016737,0.0,752.9770978396516,1,2015,4,Wochentag
104,2015-04-15,87.0353072465909,65.827614571542,107.648554367,49.960035936814,0.0,354.447583348215,76.66721725724071,103.901333785254,109.145075768049,219.22861072850498,137.414561765492,0.0,664.9190954701619,2,2015,4,Wochentag
105,2015-04-16,137.260561235403,99.19262019628272,164.574248547074,64.50538158215849,1.1455419563538998,422.53276004068,86.75624059203159,104.330659564477,186.4915226860134,296.060529779582,162.538635688293,0.0,889.2111135579521,3,2015,4,Wochentag
106,2015-04-17,95.2897389540049,41.66548512984,157.987733973426,97.50195660766909,30.2914246332626,387.470737913834,64.0738279745396,90.7840160796456,119.17846900369699,202.734228965342,118.0395327808,0.0,810.2070772120366,4,2015,4,Wochentag
107,2015-04-18,105.04528355884199,49.130708645234606,120.06244534580401,67.55822720413511,33.2125411833181,655.393576848136,137.982066032903,92.9008140804917,91.5728554385767,187.584567300283,96.60236383732071,0.0,1030.4027827854698,5,2015,4,Wochenende
108,2015-04-19,0.0,64.40117352492129,106.070498504908,0.0,40.105818936294796,1231.6188247369,336.397558601991,175.423540718475,235.1534992234889,170.18150656454299,335.56489247844297,0.0,1442.196315703024,6,2015,4,Wochenende
109,2015-04-20,104.797649242645,71.218885406013,128.511395501582,83.58899631196671,-3.4263152524066003,288.497737313809,79.40297371043509,75.9955962001163,89.5672619601194,207.880145080582,93.7933573726534,0.0,673.1883485236091,0,2015,4,Wochentag
110,2015-04-21,108.415474178764,73.01844198733309,124.070830818636,54.6143032261553,16.127784614067302,309.311482688717,80.8383223860353,127.414826917644,91.1342063104476,212.99960867918597,126.616563484827,0.0,685.5583175136726,1,2015,4,Wochentag
111,2015-04-22,134.122425748027,78.01307302130441,80.1440340695709,82.00981044591191,10.6195567380524,297.134971930371,67.6858771802242,88.03827337788981,106.367625423258,223.49051856904,112.799666910195,0.0,682.0438719532376,2,2015,4,Wochentag
112,2015-04-23,151.11594844311702,67.261523237619,154.933654157054,67.62558880769171,20.6359297210894,372.597799767837,76.8984870908155,88.71780794921301,174.02471386633027,289.369094211233,185.39437067645,0.0,834.1704441344082,3,2015,4,Wochentag
113,2015-04-24,129.629787142632,77.43992972255529,140.89463487032899,101.911288910143,29.0484962718888,343.75895477853896,85.956750623255,87.4934469463092,144.4997269398898,274.88662620780497,116.107360213819,0.0,822.683091696087,4,2015,4,Wochentag
114,2015-04-25,124.708223781748,28.3123489007554,123.21026517039199,69.417451942795,23.106738755840997,671.764709205114,165.628838279379,131.11593260268998,91.1237804255848,298.15517859935903,116.50569672641001,0.0,1040.5197377566453,5,2015,4,Wochenende
115,2015-04-26,0.0,72.7946264721009,101.86230941810899,42.5144026781618,35.5957909948397,1115.5518612420199,301.71853486087,160.80265691385,286.180821501609,361.473205772614,285.535814943047,0.0,1368.3189908052314,6,2015,4,Wochenende
116,2015-04-27,137.155707192188,69.7816249043841,140.240748808831,82.4946517937999,21.792801104462,320.116681725133,87.63003371814109,105.227839768511,106.002801464064,228.119928503283,79.8304535725257,0.0,771.582215528798,0,2015,4,Wochentag
117,2015-04-28,113.01251333341999,60.684473709865294,110.824282035306,75.975181437582,24.7585020145603,339.82372832784097,91.02898112997428,111.416140052887,86.52073709880109,230.427327715983,118.328277599804,0.0,725.0786808585746,1,2015,4,Wochentag
